filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mel_spectrogram_mean,mel_spectrogram_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
pop.00058.wav,3105,0.521572,0.038383,0.163469,0.007828,2319.6849,249.260655,3420.503784,315.79004,4182.944088,248.065303,0.074559,0.007461,0.000341,0.00028,-0.000261,0.000172,130.667588,674.390965,153.627075,-170.937041,16.866461,-152.893153,5.886387,-130.879305,1.982893,-105.723204,20.728505,-99.375798,4.230254,-76.98034,3.52796,-78.626331,5.942219,-68.540663,7.478893,-48.194376,4.371812,-41.962089,5.045334,-13.082661,7.393429,-4.935377,0.333242,6.30032,8.482985,33.712085,2.835194,38.234021,2.403295,71.09988,14.39163,82.86376,4.581604,112.593207,13.626246,82.467365,6.242331,119.481651,8.663825,pop
reggae.00110.wav,2989,0.402389,0.06449,0.138734,0.019438,1690.808341,215.457732,2100.071309,204.151531,3141.154473,240.407731,0.069846,0.006795,0.001501,0.000433,-0.001505,0.000292,78.659128,513.960678,84.888899,-173.474426,8.07511,-148.143101,16.307748,-140.088181,5.299915,-129.964265,18.441594,-111.332338,14.164795,-96.792816,8.040221,-78.509237,13.908283,-92.577858,2.973592,-72.544985,6.690461,-36.295455,2.177568,-39.028542,0.466024,7.076147,11.447548,4.104417,1.086865,13.625302,6.186657,44.170162,9.613673,74.38845,1.651883,63.672888,4.694348,60.006953,4.767408,67.801494,5.791342,113.581036,14.554701,reggae
metal.00497.wav,3195,0.317227,0.041926,0.286938,0.020521,3263.629469,353.837613,3031.619217,391.4346,6201.19914,670.690277,0.161976,0.017296,-0.001428,0.0001,0.000708,0.000382,128.913396,1039.733657,187.511568,-113.569649,17.583215,-125.713468,15.913039,-90.867536,16.964118,-70.510609,7.881676,-65.614173,12.587381,-59.678856,7.259751,-51.432737,13.656986,-21.42134,4.865736,-0.447728,8.369037,1.573752,6.543358,11.712752,12.995631,30.820609,10.990821,73.790782,7.89962,71.036034,2.813968,92.905818,8.050294,100.145005,9.863908,112.720946,16.38959,125.742088,11.210618,136.246265,19.517082,158.649491,13.295876,metal
pop.00265.wav,3064,0.480782,0.031433,0.131328,0.01757,2015.241568,243.872212,3146.987189,314.221154,3943.039796,374.123243,0.080386,0.008241,-0.003091,0.000205,-0.00191,0.000188,128.912401,656.226801,111.996606,-149.02467,2.652916,-151.164292,18.053435,-138.722669,15.979171,-136.949608,14.034525,-105.021409,10.976843,-82.478932,10.865999,-87.464177,13.855534,-75.284241,7.279309,-48.988393,5.40425,-40.362933,6.258348,-25.817883,6.20437,7.784959,0.300641,5.199653,2.796848,34.620224,13.886964,42.605213,0.073263,75.928314,11.308807,57.369754,7.971962,103.359499,12.392169,93.793992,2.542345,122.307497,13.544774,pop
blues.00430.wav,3073,0.497522,0.051176,0.134371,0.009738,1714.573804,165.363082,2401.741988,203.090004,3156.136245,358.575439,0.071421,0.008172,-9.4e-05,0.000361,-0.002349,0.000297,118.091651,542.496568,87.219016,-177.172055,12.853032,-152.284394,16.513361,-128.885364,9.078651,-132.167173,14.03212,-106.348259,4.666534,-91.300981,7.801044,-90.212485,4.056794,-72.39864,13.506072,-57.287206,2.107755,-49.363189,7.708488,-34.270325,4.322329,-2.753081,1.269875,-7.102656,2.575269,13.506383,4.365552,26.733308,9.204248,49.602787,9.626968,83.004064,15.930628,73.105651,1.990465,75.585293,0.851503,106.061899,18.892063,blues
reggae.00484.wav,2810,0.451555,0.055931,0.139156,0.009783,1682.140303,147.429798,2801.053899,226.432669,3642.544093,395.342183,0.074132,0.007274,-0.003036,0.000447,-0.001735,0.00012,105.196126,486.473984,88.876134,-182.579585,20.011361,-155.424943,19.003198,-153.116026,9.616788,-124.789077,11.918305,-128.576981,6.738535,-101.550441,11.200967,-82.306541,3.897467,-67.272758,0.815822,-55.381417,6.854678,-65.392706,2.51806,-11.237593,1.345201,-21.216389,2.518185,6.926781,0.17998,9.948615,9.740337,42.640403,1.082413,55.967609,11.439314,55.677265,1.310165,93.650526,1.777986,95.438356,8.244319,104.56962,17.674177,reggae
hiphop.00321.wav,3066,0.398164,0.039111,0.227648,0.027297,2242.690163,228.521995,2808.080636,268.334784,4109.683664,472.902134,0.085076,0.008544,-0.001494,0.000283,0.000615,0.000361,77.373564,705.82684,152.541226,-144.806828,11.693882,-132.662148,17.21918,-114.176525,6.64079,-107.99071,10.337047,-102.099525,8.977456,-75.142835,1.823998,-69.023238,5.57612,-53.628417,9.938362,-31.664614,3.043772,-2.211168,0.010713,-8.12405,2.48302,23.524658,9.114577,48.428547,4.324732,46.098229,1.269866,63.300295,14.032258,84.574177,2.715334,104.7786,8.200474,112.078709,10.802036,112.711211,8.969261,120.808021,13.985724,hiphop
country.00366.wav,2849,0.485993,0.041533,0.122315,0.013709,2001.28543,176.288479,2730.766669,231.981859,3258.582497,415.702467,0.068986,0.006347,-0.005297,0.000318,0.001299,0.000286,123.966989,663.805091,130.019273,-172.530811,22.010405,-167.268408,17.786342,-142.779656,11.079132,-129.360918,12.066956,-109.532835,15.618634,-94.725329,13.651711,-70.746064,1.842191,-66.811026,17.257428,-45.481939,5.400844,-20.188754,2.511437,-25.625154,6.998886,-1.211459,1.273597,9.17702,1.099779,29.592359,4.808699,38.169658,4.677674,51.236406,13.040692,93.475151,8.91608,86.129835,8.10694,79.158557,11.614849,128.030985,11.965687,country
disco.00492.wav,2926,0.522967,0.055848,0.196346,0.020762,2653.326908,347.98434,2762.26225,233.212371,4552.119643,405.797888,0.086793,0.007966,0.001964,0.000298,-0.000197,0.000365,124.15149,758.81231,130.623736,-167.765328,22.940504,-140.705693,17.813997,-146.125694,9.799328,-110.126062,12.653292,-108.34386,13.907542,-79.693623,4.9488,-75.14846,4.406345,-47.283696,5.246622,-35.208476,0.908745,-15.247679,5.013818,1.38699,2.559252,2.237123,3.624803,31.711017,8.842182,27.107123,6.954245,58.064887,7.348824,46.292956,1.352505,64.253648,4.175044,114.797579,15.985589,112.749203,11.606546,110.871038,3.408928,disco
jazz.00351.wav,2938,0.584229,0.047785,0.139591,0.010295,1434.55649,175.691621,2460.944961,267.831262,2744.458834,346.183946,0.044416,0.004235,0.002006,0.000296,-0.001552,0.000206,142.631636,370.273865,75.719901,-194.628294,15.072983,-185.372454,19.148626,-182.932239,17.612032,-159.735773,21.425165,-148.50936,18.353752,-143.903741,18.553008,-103.873793,7.079941,-100.486465,15.182258,-73.487136,5.971678,-65.13273,10.052462,-38.295575,2.835185,-40.405524,4.998617,-18.673647,2.4876,-15.225471,2.72433,4.193248,6.748487,36.79922,0.439072,46.408463,5.230338,58.792477,2.173817,58.756953,4.759509,88.414,12.697072,jazz
country.00176.wav,2934,0.463615,0.040983,0.151787,0.019368,1952.928884,207.197901,2588.13414,220.154707,4098.832315,432.659817,0.062267,0.006365,-0.000753,0.000208,-0.000621,0.000315,134.318509,551.706225,154.999102,-153.800462,13.279201,-161.651538,16.60855,-134.314723,17.414887,-125.01223,11.203906,-117.437755,23.82951,-74.253894,0.888793,-78.30667,11.330356,-69.140809,4.598547,-49.164958,1.456134,-28.412857,4.02038,-29.014681,2.1328,-6.189081,1.561591,14.327119,1.51463,28.983178,1.87403,40.504986,4.79521,36.203537,5.401222,64.67956,13.221058,91.722141,14.562749,109.546349,10.380859,114.869441,3.84625,country
pop.00028.wav,2989,0.506293,0.047828,0.16499,0.020132,2239.603166,281.388448,3085.675461,245.174478,3882.424467,489.268612,0.079607,0.006423,-0.003886,0.00027,0.001799,0.000295,113.127814,662.564848,151.727442,-180.432019,14.0436,-153.463242,19.481963,-130.90324,7.148638,-109.922732,15.305737,-114.430235,25.071077,-80.032738,5.23625,-66.572528,10.151551,-55.654506,4.369017,-47.053404,0.139147,-38.393709,0.778956,12.677285,6.074102,-1.079336,3.141994,16.529035,4.427316,25.189433,1.576321,39.976815,3.763024,66.715733,6.155783,79.192409,3.325386,85.95811,11.095821,110.017913,8.852159,129.362384,7.024455,pop
country.00476.wav,2955,0.487241,0.050076,0.147538,0.016898,1725.968297,84.085595,2270.55268,213.909834,3567.801954,398.752025,0.087102,0.008842,0.001314,0.000308,0.00133,0.000266,126.720305,445.846676,124.817749,-186.296865,19.50461,-155.444281,12.683063,-140.907008,9.153649,-140.060634,16.298689,-109.95668,14.18224,-91.527539,8.126057,-84.623876,4.039533,-66.460025,12.435417,-54.921063,5.341504,-20.954676,1.486398,-27.503228,3.366092,-11.559389,4.297377,0.897783,0.696933,29.976716,1.928561,38.761441,0.677352,32.671522,1.725962,85.903108,6.118278,68.524817,5.356527,85.327041,9.143128,116.186704,19.185052,country
pop.00240.wav,2858,0.508234,0.043541,0.170912,0.014808,2190.185185,249.307237,2573.610434,300.563017,4362.713359,445.973279,0.081861,0.007998,0.001731,0.000359,-0.000755,0.000285,118.358012,712.355024,119.372872,-155.997044,20.251095,-148.128971,11.924584,-123.61916,18.779947,-124.13878,6.834729,-127.142413,19.113814,-85.41374,7.165501,-79.434654,9.236268,-54.729181,16.762352,-43.958942,1.945922,-22.323071,4.611889,-29.926809,2.954337,-0.277689,6.421934,10.769592,9.632625,25.915679,1.918388,43.785778,6.12327,48.592761,11.921764,74.100526,6.000172,71.300524,7.502726,115.532571,9.863614,101.345897,7.066593,pop
hiphop.00045.wav,2823,0.485644,0.052119,0.190013,0.024072,2109.53335,242.633154,2806.187277,143.660594,4173.483929,446.888778,0.098039,0.010428,-0.004212,0.000459,0.004001,0.000364,83.784022,620.992556,143.342992,-144.678147,9.201742,-151.640773,17.096134,-127.44276,17.136934,-100.174088,13.091126,-104.140702,15.176866,-50.320296,0.121509,-58.619187,4.648217,-36.477092,7.188957,-37.147033,2.724476,-4.851512,9.683667,-3.410324,0.450676,7.684024,8.175539,27.054191,2.891989,46.126376,7.085329,55.08024,16.936055,95.613214,9.838718,75.519765,8.925124,100.860418,11.689747,108.914993,8.833709,114.64252,12.734907,hiphop
blues.00102.wav,3020,0.430684,0.061277,0.172758,0.018785,1928.460247,108.13323,2029.090311,174.282796,2899.793944,262.237668,0.064978,0.007035,-0.001172,0.000278,-0.002882,0.000396,73.950932,612.474478,103.912169,-202.052944,20.627929,-151.102359,19.661315,-163.452097,15.427569,-145.034389,8.457445,-123.313523,12.615061,-90.835882,9.650868,-82.2676,9.155948,-76.578375,12.257195,-56.917079,10.786324,-51.003857,2.129331,-28.603463,0.220371,-14.266633,3.77433,9.687699,4.462848,24.671781,9.711279,34.939774,1.918568,41.376524,2.9305,67.418223,14.075735,74.080315,9.935821,79.180856,10.099264,100.967122,4.14213,blues
reggae.00331.wav,2867,0.349243,0.043466,0.130409,0.010716,1783.078778,172.832887,1877.336805,213.590868,3355.404622,178.62433,0.069441,0.008865,-0.000853,0.00035,0.001473,0.000315,64.360647,478.745542,67.392817,-159.428977,14.918633,-144.265671,9.642083,-145.444739,3.330636,-131.416333,17.221597,-121.04833,23.235066,-89.860411,19.685202,-92.381394,8.529131,-62.914794,13.171475,-57.978493,2.357717,-52.054432,8.996354,-17.358655,7.333808,-1.677859,3.140426,-3.187906,3.938623,24.836316,4.482739,31.530468,10.605565,41.384397,3.760353,55.943257,0.24868,66.609587,8.143611,89.296867,1.730642,94.170924,11.916985,reggae
jazz.00492.wav,3057,0.487008,0.059076,0.083268,0.002779,1843.395585,215.516051,1706.938013,249.652083,2572.597419,211.890332,0.04265,0.002621,-0.000656,0.000339,-0.001321,0.00034,120.496849,601.530974,123.221784,-214.430153,15.594271,-202.299648,21.219004,-162.560969,19.491085,-154.575798,15.584645,-152.42688,20.462069,-116.424396,11.834307,-123.432241,13.932206,-101.400621,9.938543,-72.313914,9.875174,-58.91206,10.539355,-46.350391,7.530368,-29.399127,0.081104,7.743011,4.7648,-7.737365,2.752608,11.453993,4.168646,31.380295,7.568223,38.141527,2.942298,72.370942,6.052351,60.905369,1.970385,78.286418,5.134434,jazz
country.00263.wav,3186,0.456448,0.027019,0.117533,0.000283,2196.045007,188.234163,2997.002283,320.200726,3573.819531,298.016921,0.065286,0.005655,0.000382,0.00056,0.002903,0.000234,129.999624,636.416714,125.583635,-184.836834,10.48805,-156.945877,13.634048,-132.898912,13.770333,-125.203714,9.92044,-107.115349,7.617654,-100.106954,12.292629,-91.078543,12.350368,-52.969628,2.684776,-59.437057,12.080189,-49.668908,1.817678,-17.484896,2.119367,-14.893056,3.515072,12.832669,5.145856,28.865753,1.037966,45.68873,4.874501,50.909331,2.176114,68.604838,4.525403,78.021223,9.261199,107.691127,6.18459,110.457712,13.824373,country
jazz.00381.wav,3143,0.547199,0.0462,0.121353,0.017573,1499.670034,176.681297,1923.655657,58.422287,2784.625558,270.735147,0.049398,0.005395,0.00174,0.000241,0.000446,0.000271,151.725716,409.327854,90.846868,-218.59614,10.351319,-177.287167,10.096147,-179.875438,16.099831,-142.163695,17.80154,-143.437195,10.796289,-134.948424,9.552679,-104.663004,17.516676,-87.044475,11.909272,-85.760107,1.546021,-81.244772,6.503789,-39.954913,10.136732,-33.181174,5.631629,-26.461696,0.509631,-0.071073,7.22579,16.792924,1.744093,24.814475,4.14664,37.84534,5.268597,69.642693,13.266449,63.821958,1.322658,84.613556,6.865385,jazz
metal.00138.wav,2987,0.391467,0.051927,0.282293,0.030879,3315.85136,351.2314,3631.354714,390.503622,6073.630474,693.561049,0.161416,0.016555,0.000934,0.000173,-0.004759,0.000157,166.021179,988.178624,164.219495,-132.212407,4.766522,-117.816695,12.555151,-91.02603,6.819591,-86.996711,4.628878,-74.633597,7.940491,-60.172256,0.642329,-45.171149,0.259103,-39.829575,5.651892,-25.267176,5.17674,-1.484914,7.178435,10.856187,0.331439,46.400112,14.852827,51.996039,4.250107,50.627303,8.508767,73.68173,6.710869,102.102775,5.221546,103.06846,7.330861,126.79532,7.41249,121.449551,19.760951,157.899365,15.499794,metal
pop.00122.wav,2918,0.587982,0.044073,0.160117,0.012973,2267.472004,272.730133,2702.67178,225.576025,3662.732462,315.25233,0.072516,0.008048,-0.000889,0.000244,-0.001563,0.000214,123.904578,646.475116,134.232983,-172.836279,20.942257,-154.247809,12.035805,-128.727045,8.94347,-123.870948,12.068809,-96.992465,9.52555,-85.875423,6.212239,-60.34852,5.915762,-70.34078,1.564984,-53.670597,7.266023,-41.843117,3.727747,-25.690145,0.196755,0.318431,6.049337,19.939602,2.74046,14.14352,2.255519,37.373751,6.580589,76.279088,9.956387,77.742504,5.067125,109.338364,14.170451,87.044791,12.538058,116.569789,12.926295,pop
metal.00203.wav,2828,0.374437,0.045731,0.283077,0.030092,3339.437478,338.751074,4132.832635,365.680315,5635.519249,577.942623,0.144062,0.015039,-0.000995,0.000399,0.001212,0.000245,147.459045,985.029713,224.29005,-130.810446,7.744174,-126.032314,11.295866,-103.078504,9.781106,-83.097933,4.032305,-66.084451,2.881277,-65.197123,6.046421,-34.608389,2.009281,-18.991796,1.103918,-21.797914,2.746654,11.998666,4.177967,13.625387,5.701394,36.482937,10.778508,43.917517,13.361081,72.854118,2.019152,51.361875,2.043912,94.887534,0.108386,100.633628,11.817236,126.418237,19.762646,144.197669,10.483336,151.517722,19.408181,metal
reggae.00278.wav,2839,0.347684,0.054779,0.183038,0.015782,2139.606954,202.510845,2263.645306,335.699682,3328.248086,531.173711,0.049636,0.00534,0.00017,0.000376,0.002414,0.000254,88.699633,557.496091,107.435153,-183.463461,18.576729,-149.666524,5.566495,-128.327809,16.304227,-142.918843,1.662349,-122.608582,8.353731,-118.421679,20.151619,-63.751848,10.992262,-58.027914,5.584209,-64.834602,11.042453,-35.509515,1.602538,-21.553306,1.981198,-29.645342,5.203686,12.403807,7.222508,28.99624,2.088222,25.095709,0.510627,30.806284,2.10506,64.384647,13.30217,87.346197,12.974457,99.742497,13.553217,100.91544,4.851492,reggae
metal.00299.wav,3127,0.42513,0.048879,0.304203,0.029759,3278.130325,408.761758,3547.535036,379.871621,6026.470336,576.838634,0.145417,0.015592,0.001941,0.000218,-7.6e-05,0.000237,134.234056,977.336148,190.347512,-125.545489,20.124186,-112.306969,12.105353,-104.784389,10.336745,-93.056542,8.982226,-69.836286,5.587932,-51.680052,4.519786,-32.896296,0.5066,-36.101445,1.898069,-0.367981,6.388688,10.478187,0.970861,16.920083,5.989272,40.190989,4.201968,42.101383,1.561553,54.639498,7.129217,96.919864,12.506955,72.537406,1.433459,119.734722,15.728349,125.752591,7.532696,128.296153,14.34589,149.571632,20.589734,metal
rock.00493.wav,3189,0.393804,0.048039,0.240912,0.032624,3059.167027,282.828634,3459.58048,445.10262,4958.1447,512.20598,0.128199,0.012421,0.001626,0.000313,-0.001363,0.000349,122.607915,1020.382985,226.110119,-146.709238,13.953806,-133.599355,7.529848,-122.460122,7.917732,-105.459743,14.457279,-81.818944,20.337266,-77.247202,15.993451,-41.599016,4.372393,-39.67894,3.640676,-34.50384,2.224564,-10.73943,2.619315,-2.740853,9.179382,24.264919,0.08315,25.686886,1.241991,62.144933,8.916147,61.781888,2.526888,97.190019,9.806929,93.855532,13.568688,109.70715,6.407007,126.952269,16.306611,142.21304,21.23634,rock
pop.00133.wav,2807,0.415524,0.051457,0.163105,0.015058,2683.162243,274.346125,2707.689079,283.102372,4232.204305,427.693356,0.073609,0.007798,-0.000432,0.000438,-0.000844,0.000213,110.634159,783.028754,141.396565,-166.047506,15.593029,-153.296116,14.995493,-115.422722,7.416665,-113.013453,15.369972,-95.453948,2.319158,-86.058992,11.993294,-82.017364,9.847698,-70.489055,6.76415,-46.595259,3.613379,-42.746439,8.776562,6.167434,6.178595,-11.532068,3.014589,30.657215,2.310189,28.022332,4.908203,38.163941,1.943579,69.25134,12.42761,77.844155,8.265058,80.339033,14.402541,102.66281,10.898508,120.96865,19.467942,pop
disco.00143.wav,2990,0.439,0.057964,0.186465,0.026689,2724.134865,248.576733,2653.509274,142.71252,4286.012918,507.383162,0.095245,0.007562,-0.001431,0.000315,0.001659,0.000237,134.356592,929.181186,202.995563,-157.881183,16.456015,-132.435881,7.086716,-155.30138,22.299153,-125.05147,19.652624,-100.041982,10.227611,-89.589463,10.501542,-76.441513,3.445703,-67.392704,1.000888,-39.21321,3.63342,-34.074416,1.407371,-22.706931,10.254079,-7.098477,12.793569,32.29545,0.959823,26.828276,3.306722,54.627428,9.699431,59.090479,8.160505,63.37496,8.33167,87.138362,15.156876,104.168268,17.362773,125.442313,14.280851,disco
rock.00005.wav,2982,0.444313,0.035164,0.245234,0.015884,2869.972914,319.296584,2476.166662,131.345306,4963.670023,414.229636,0.098183,0.009428,-0.001023,0.000337,-0.002306,0.000212,123.686569,912.576062,165.606607,-137.852758,16.736105,-155.6058,11.238245,-122.757985,8.431104,-96.109161,14.281884,-82.665604,11.379173,-75.903995,3.372999,-45.794582,8.905932,-46.049087,5.333602,-21.481835,6.698219,-14.834683,0.014629,-16.089829,4.441961,23.762717,2.664319,27.973796,5.338358,36.220713,4.450025,83.958815,9.562223,78.259009,4.125617,91.491396,10.020266,109.828753,13.392749,134.335636,6.179029,131.84517,15.388244,rock
blues.00000.wav,2832,0.426829,0.059755,0.110611,0.013774,2104.605971,198.752928,2673.763845,328.771163,3423.502887,424.83025,0.058617,0.006509,0.001863,0.000216,-0.000618,0.000333,84.967142,612.127677,108.887095,-184.657298,27.727121,-162.580377,16.190552,-169.132802,11.624726,-152.249178,19.337642,-125.622875,6.458069,-115.128311,12.557149,-86.857527,1.112598,-84.080241,1.767094,-74.123037,8.39661,-30.343512,6.726684,-32.257763,4.082618,-14.324718,0.85423,-14.247482,0.08077,9.556173,6.436993,31.109226,0.488298,33.490064,1.045813,63.75698,11.661309,68.993613,8.617453,87.083063,0.106895,98.982934,11.518713,blues
disco.00080.wav,2829,0.413008,0.057246,0.166185,0.026413,2588.838407,342.535004,2778.692824,231.453118,4538.083221,454.84866,0.063754,0.006307,0.001513,0.0002,-0.000254,0.000233,115.665293,796.690503,164.884851,-159.216238,19.392131,-151.612867,20.79327,-138.450893,13.989101,-117.579227,7.52141,-95.72508,13.975336,-66.995393,8.809392,-72.548583,12.845833,-63.606203,12.194123,-29.022251,0.131855,-32.350506,10.614516,-23.665646,2.234326,6.063236,11.24021,10.700514,10.420439,26.061144,4.846478,57.80448,5.929517,54.074577,4.77426,77.679021,12.346229,88.629756,9.699883,113.017965,13.707137,114.780345,13.323549,disco
reggae.00422.wav,3037,0.579291,0.060591,0.15272,0.022143,1600.075858,210.391993,2555.877096,346.888176,3399.715938,294.060397,0.06424,0.008167,-0.000899,0.000173,0.002104,0.000272,83.987748,505.538833,133.159426,-178.453056,10.305857,-164.048931,13.469722,-142.590764,7.25105,-137.962378,17.373143,-108.677924,15.796136,-110.309614,14.708023,-79.412307,11.691574,-52.421497,8.628065,-70.254048,5.552886,-45.427247,3.429856,-33.249275,5.207159,-26.895302,0.737388,10.197991,0.585002,5.508578,7.405476,34.704817,10.005938,70.049386,14.120299,60.935061,7.870417,91.896636,3.334492,74.201238,9.231165,112.156949,10.281082,reggae
reggae.00116.wav,3040,0.470818,0.072919,0.128263,0.001262,1823.482254,138.546176,1853.165072,153.440615,3007.051561,512.541731,0.056119,0.007609,0.001928,0.000233,-0.001775,0.000368,80.689532,528.407474,113.022889,-177.941108,25.810914,-157.118148,16.137253,-158.542425,15.442212,-139.184495,14.04896,-112.26283,26.5792,-106.455018,17.115587,-88.53586,6.565563,-88.84225,9.272644,-53.937904,6.101681,-29.696711,1.89201,-34.461383,11.353076,-10.977029,8.289673,8.931672,4.985436,27.278873,14.511001,37.592179,4.245616,49.700314,6.622979,58.937952,8.201183,88.172912,9.556254,86.799633,10.846123,108.792259,16.016483,reggae
country.00356.wav,3084,0.469414,0.054295,0.116756,0.017021,2007.225466,258.212841,1860.495621,211.56992,3339.264313,187.728806,0.050327,0.005726,-0.001218,0.000233,-0.000221,0.000126,116.646037,651.649226,132.456963,-149.847997,22.556076,-163.941733,19.264039,-137.537247,16.984691,-119.013833,9.275435,-113.303136,13.769578,-108.329981,7.078069,-82.002262,5.325116,-83.189475,8.130762,-56.984559,5.909494,-36.781179,12.639697,-9.991592,5.331708,-2.203839,0.799264,5.959571,9.143167,20.343744,14.050917,34.490903,3.548845,64.195867,8.334225,55.154126,0.677565,76.531289,8.479314,85.105632,5.119892,120.85636,2.654651,country
reggae.00201.wav,3019,0.410782,0.049671,0.123186,0.013233,1711.724125,157.059817,2222.722652,328.689744,3652.696797,380.421976,0.047086,0.003497,0.001646,0.000134,0.002013,0.000118,65.00575,495.202822,105.259646,-177.916695,15.467434,-162.716019,15.512524,-140.280442,16.073523,-125.602203,6.643423,-118.459776,0.631456,-114.794941,13.727712,-96.506352,9.258196,-55.548872,10.640542,-37.454607,2.617299,-35.08572,4.417487,-12.140105,2.939137,3.197242,2.940471,6.260476,7.169766,21.107184,3.441859,36.397616,17.424454,54.969597,10.095267,57.238259,4.740882,81.668687,9.981039,83.747168,7.199204,111.40633,9.301697,reggae
rock.00074.wav,2975,0.406916,0.067292,0.257219,0.019168,2799.38963,208.095449,2679.331245,400.888859,5252.677088,494.775127,0.111755,0.010748,9.1e-05,0.000297,0.000434,0.000353,146.181628,885.928342,129.889412,-130.882169,20.798534,-131.798607,10.394796,-113.47605,14.084853,-99.067307,10.756995,-100.17973,12.34352,-60.003827,4.148218,-52.258304,3.894038,-24.486625,2.451512,-29.860303,2.627299,-6.860804,1.513994,13.741984,1.431396,7.604666,11.440054,44.638738,12.823915,57.931189,8.491055,76.589596,6.554811,75.351392,5.282531,86.311155,12.060169,123.794156,1.612071,137.664485,16.986559,139.497437,21.931299,rock
pop.00233.wav,3070,0.517869,0.052351,0.175813,0.016595,2177.678323,277.740782,2567.196166,211.940026,4137.934228,401.611566,0.08274,0.008475,-0.002195,0.000368,0.003861,0.000346,107.12321,643.068494,118.563949,-170.815813,14.173028,-145.641205,19.676282,-129.333129,17.403737,-97.488518,10.379739,-97.849137,5.524325,-95.825762,4.077959,-71.500997,4.813884,-71.115359,7.781004,-32.815863,3.143518,-32.340215,8.830534,-23.726355,3.785232,1.428295,4.359503,21.316083,7.738283,29.173188,4.771058,37.204571,0.592492,60.538475,5.231893,66.585869,0.315061,93.431535,1.539761,117.506163,12.716674,123.263426,17.161118,pop
hiphop.00025.wav,3162,0.458697,0.040318,0.181844,0.02944,2070.516306,257.823681,3413.506889,438.011826,4218.50076,391.309104,0.075441,0.008502,-0.001042,0.000204,-0.000658,0.000238,85.371094,606.248148,114.430549,-151.038785,17.537546,-126.607942,11.54977,-102.58515,8.921647,-99.567235,10.032035,-102.682895,2.150243,-54.167332,3.093511,-71.819811,4.523199,-33.690109,0.769899,-20.623906,0.043599,-3.337412,8.425068,-9.364167,5.474989,26.051295,5.249995,36.199663,3.704242,35.715,1.449401,57.816896,5.488648,87.12386,11.387582,99.664675,0.685424,100.857021,9.528739,127.263661,8.259281,139.77621,21.470351,hiphop
hiphop.00218.wav,3073,0.43773,0.034457,0.177109,0.015976,2312.757763,204.685833,2912.39232,302.434115,3818.057915,368.195461,0.089849,0.008778,-0.001275,0.000513,0.003144,0.000391,78.511717,678.611571,91.433732,-129.32219,15.326798,-139.486048,21.579307,-124.951349,17.591535,-127.081685,9.215126,-69.885065,2.506443,-75.743899,5.96764,-73.892,8.110673,-65.380466,4.483275,-34.632912,9.895606,-17.581012,1.947883,1.444631,9.000824,16.433626,2.582668,32.471276,3.767258,34.642815,8.348013,63.891347,2.566176,73.884106,7.642734,70.440246,7.633918,97.853988,13.181157,126.471567,18.095129,139.295109,8.791201,hiphop
blues.00396.wav,2975,0.489441,0.048148,0.098902,0.005751,1946.933575,158.907738,1925.416009,86.04079,3290.541948,218.343276,0.044752,0.004999,-0.000528,0.000353,0.005053,0.000384,76.675955,582.140371,107.695845,-174.432014,17.299615,-174.15257,17.340027,-156.731586,13.287453,-117.303337,7.654999,-111.816571,11.631043,-119.106918,12.944182,-76.734698,9.673232,-52.436321,7.083551,-60.258237,12.623224,-48.032073,0.635239,-34.266093,11.358012,-18.102605,4.878841,7.683944,7.007644,8.672613,3.374953,37.652428,1.185471,45.005154,7.601623,54.102424,2.064841,78.580072,4.688567,87.842356,11.013331,98.614955,7.190174,blues
rock.00441.wav,3105,0.487852,0.03861,0.241589,0.024871,3097.671506,313.106288,3037.135904,370.546807,5296.722672,595.035547,0.115502,0.011376,-0.003011,0.000246,0.002084,0.000359,129.895897,879.838915,152.82824,-138.099567,13.390133,-134.659135,18.612972,-118.82949,12.215971,-116.313645,10.425416,-84.158636,11.917098,-49.235326,4.582964,-58.414639,8.280898,-49.279129,5.969893,-6.067857,3.26085,-14.79709,0.886066,14.147005,1.8032,1.277442,11.049204,42.086606,10.864162,34.268121,2.262343,62.693573,1.43287,97.02496,6.350583,98.062036,7.980634,105.155996,18.438467,127.937967,8.244329,135.884373,8.625295,rock
